num_seats_total,mean_net_ticket_price,Dept_Date,Purchase_Date,Train_Number_All,Culmulative_sales,isNormCabin,isReturn,isOneway,Customer_Cat
1,304.8615167,3/23/19,1/16/19,K,2,0,1,1,B
5,188.4248671,3/23/19,1/16/19,D,35,1,1,0,B
12,242.4092202,3/24/19,1/17/19,B,94,1,1,0,B
2,256.8390636,3/24/19,1/17/19,I,20,1,1,0,B
1,197.9349449,3/24/19,1/17/19,G,24,1,1,0,B
1,115.1010208,3/25/19,1/18/19,B,67,1,1,0,B
1,86.06404556,3/26/19,1/19/19,B,84,1,1,0,B
2,83.6972772,3/26/19,1/19/19,G,77,1,1,0,B
2,84.94346683,3/26/19,1/19/19,D,51,1,1,0,B
11,85.8736248,3/27/19,1/20/19,B,104,1,1,0,B
1,84.95065703,3/27/19,1/20/19,D,35,1,1,0,B
3,83.73698439,3/28/19,1/21/19,G,75,1,0,0,B
4,102.0258607,3/29/19,1/22/19,I,46,1,1,0,B
7,88.04518794,3/29/19,1/22/19,G,71,1,1,0,B
6,114.4732477,3/30/19,1/23/19,B,55,1,0,0,B
1,116.3412767,3/30/19,1/23/19,I,15,1,1,0,B
4,115.9691127,3/30/19,1/23/19,G,38,1,1,0,B
4,115.6484299,3/30/19,1/23/19,D,12,1,1,0,B
3,114.1124692,3/31/19,1/24/19,K,5,1,1,0,B
1,50.44224779,3/31/19,1/24/19,B,47,1,1,0,B
5,115.0318854,3/31/19,1/24/19,G,71,1,1,0,B
2,114.6988327,3/31/19,1/24/19,D,62,1,1,0,B
8,83.9491199,4/1/19,1/25/19,B,120,1,1,0,B
9,85.58696246,4/1/19,1/25/19,G,95,1,1,1,B
3,94.58508098,4/1/19,1/25/19,D,36,0,1,0,B
4,83.14447524,4/2/19,1/26/19,B,88,1,1,0,B
2,83.95313293,4/2/19,1/26/19,G,69,1,1,0,B
1,84.47343614,4/3/19,1/27/19,B,93,1,1,0,B
1,85.77929367,4/4/19,1/28/19,B,65,0,1,0,B
2,85.54999032,4/5/19,1/29/19,B,41,1,1,0,B
4,85.78867245,4/5/19,1/29/19,I,36,1,0,0,B
2,88.51713421,4/5/19,1/29/19,G,24,1,1,0,B
7,123.9998753,4/7/19,1/31/19,B,40,1,1,0,B
3,148.6379583,4/7/19,1/31/19,G,46,0,1,0,B
1,201.7627574,4/7/19,1/31/19,D,1,0,1,0,B
1,306.1498913,4/8/19,2/1/19,K,1,0,1,0,B
5,116.5154713,4/8/19,2/1/19,B,75,1,1,0,B
1,105.7079882,4/10/19,2/3/19,I,70,1,0,0,B
2,107.2866235,4/10/19,2/3/19,D,17,1,1,0,B
1,108.2972247,4/11/19,2/4/19,B,64,1,1,0,B
4,248.2636115,4/19/19,2/12/19,G,6,1,1,0,B
4,248.1101402,4/20/19,2/13/19,C,19,0,1,0,B
3,187.8636139,4/20/19,2/13/19,G,19,1,1,0,B
1,392.8081452,4/22/19,2/15/19,B,1,0,1,0,B
3,95.73316592,4/23/19,2/16/19,B,71,1,1,0,B
1,137.0282872,4/23/19,2/16/19,G,7,1,1,0,B
1,106.6009458,4/25/19,2/18/19,I,41,1,1,0,B
2,107.5011284,4/27/19,2/20/19,B,72,1,1,0,B
6,99.41108567,4/28/19,2/21/19,B,82,1,1,0,B
3,99.7850593,4/28/19,2/21/19,G,83,1,1,1,B
2,92.05221743,4/28/19,2/21/19,D,19,1,1,0,B
3,90.81588002,4/29/19,2/22/19,G,44,1,1,0,B
7,91.34221516,5/1/19,2/24/19,B,67,0,0,0,B
1,107.93231,5/1/19,2/24/19,G,42,1,1,0,B
1,186.9083063,5/3/19,2/26/19,C,5,1,1,1,B
1,94.59354983,5/4/19,2/27/19,I,23,1,1,0,B
1,186.1411429,5/4/19,2/27/19,C,1,0,1,1,B
2,107.0149576,5/4/19,2/27/19,G,50,1,1,0,B
1,108.3936918,5/4/19,2/27/19,D,29,1,1,0,B
1,120.2634912,5/5/19,2/28/19,B,38,0,1,0,B
3,122.6002398,5/5/19,2/28/19,I,31,0,1,0,B
1,197.029683,5/5/19,2/28/19,C,12,1,1,0,B
1,117.3317544,5/6/19,3/1/19,B,55,1,1,0,B
1,118.7431023,5/6/19,3/1/19,D,13,1,1,0,B
1,107.8153716,5/7/19,3/2/19,B,64,1,0,0,B
2,90.58459688,5/8/19,3/3/19,B,44,1,0,0,B
1,107.0444973,5/9/19,3/4/19,B,27,1,1,0,B
4,96.35492032,5/10/19,3/5/19,B,59,1,1,0,B
1,107.1336372,5/10/19,3/5/19,G,25,1,1,0,B
6,94.18525926,5/11/19,3/6/19,B,61,0,1,0,B
1,118.0452813,5/12/19,3/7/19,B,64,1,1,1,B
2,90.83728006,5/12/19,3/7/19,G,48,1,1,0,B
2,92.44720967,5/13/19,3/8/19,B,55,1,1,0,B
2,92.43104547,5/13/19,3/8/19,I,28,1,1,0,B
2,92.25550213,5/14/19,3/9/19,I,15,1,1,0,B
3,91.57946797,5/14/19,3/9/19,G,31,1,1,0,B
1,94.09468137,5/16/19,3/11/19,I,14,1,1,0,B
2,91.21135389,5/17/19,3/12/19,B,37,1,1,0,B
2,93.41553021,5/17/19,3/12/19,G,24,1,1,0,B
2,107.7338993,5/18/19,3/13/19,I,22,1,1,0,B
3,197.6441579,5/20/19,3/15/19,I,25,1,1,1,B
1,257.1289417,5/20/19,3/15/19,C,3,0,1,0,B
2,107.5824847,5/22/19,3/17/19,B,72,1,1,0,B
2,107.6367794,5/23/19,3/18/19,I,18,1,1,0,B
4,106.5527102,5/23/19,3/18/19,G,33,0,1,0,B
1,135.9535771,5/25/19,3/20/19,D,3,1,1,1,B
2,146.8519613,5/26/19,3/21/19,B,6,1,1,0,B
5,91.99108575,5/28/19,3/23/19,G,35,1,0,0,B
1,122.6523249,5/30/19,3/25/19,G,12,1,1,0,B
4,187.8096781,5/31/19,3/26/19,C,72,1,1,0,B
2,113.8357671,6/1/19,3/27/19,B,71,1,1,0,B
2,139.0045047,6/2/19,3/28/19,I,45,1,0,0,B
1,197.9078819,6/2/19,3/28/19,C,4,1,1,1,B
8,91.45994314,6/4/19,3/30/19,G,64,1,1,0,B
6,188.9789683,6/5/19,3/31/19,I,6,1,1,0,B
2,117.8624758,6/5/19,3/31/19,G,10,1,1,0,B
2,118.2460656,6/6/19,4/1/19,D,5,1,1,0,B
2,163.6774445,6/7/19,4/2/19,B,16,1,1,0,B
3,187.9230313,6/7/19,4/2/19,G,4,1,1,0,B
5,166.5762427,6/8/19,4/3/19,I,23,0,1,0,B
1,195.0483666,6/9/19,4/4/19,I,2,1,1,0,B
4,99.62406103,6/10/19,4/5/19,D,45,0,1,0,B
5,169.3769492,6/12/19,4/7/19,B,16,1,1,0,B
1,121.6861539,6/12/19,4/7/19,G,88,1,1,0,B
1,107.997795,6/13/19,4/8/19,G,70,1,1,0,B
1,187.2690225,6/14/19,4/9/19,I,17,1,1,0,B
3,172.5405497,6/15/19,4/10/19,I,3,1,1,1,B
1,197.2306386,6/16/19,4/11/19,I,24,1,1,0,B
1,195.3062991,6/16/19,4/11/19,C,21,1,1,0,B
2,173.8041563,6/16/19,4/11/19,G,17,1,1,0,B
4,187.2425998,6/18/19,4/13/19,C,11,1,1,0,B
5,185.3994524,6/19/19,4/14/19,I,9,1,1,0,B
7,92.86385517,6/19/19,4/14/19,G,82,1,1,0,B
4,91.02173645,6/19/19,4/14/19,D,45,1,1,0,B
2,162.6562734,6/20/19,4/15/19,I,2,1,1,0,B
5,198.3645278,6/24/19,4/19/19,G,23,1,1,0,B
2,185.817877,6/26/19,4/21/19,I,8,1,1,0,B
1,189.783356,6/27/19,4/22/19,K,2,1,1,0,B
4,112.131605,6/29/19,4/24/19,B,18,1,1,0,B
4,110.9605837,6/29/19,4/24/19,G,6,1,1,1,B
3,150.6186872,6/30/19,4/25/19,B,33,1,0,1,B
1,107.8301119,6/30/19,4/25/19,G,81,1,1,1,B
3,90.2276728,7/2/19,4/27/19,B,74,1,1,0,B
3,87.07319498,7/3/19,4/28/19,I,21,1,0,0,B
1,101.3174902,7/3/19,4/28/19,D,9,1,1,1,B
1,187.1371128,7/5/19,4/30/19,G,1,1,0,0,B
4,97.26993534,7/8/19,5/3/19,I,45,1,1,0,B
2,101.7636765,7/9/19,5/4/19,B,63,1,1,0,B
4,95.05416261,7/11/19,5/6/19,I,20,1,1,0,B
4,112.1386186,7/12/19,5/7/19,B,13,1,0,0,B
1,242.0250541,7/12/19,5/7/19,I,1,1,1,0,B
1,188.4586279,7/12/19,5/7/19,C,5,0,1,0,B
2,252.2483957,7/14/19,5/9/19,B,8,1,1,1,B
1,140.7056421,7/15/19,5/10/19,G,14,1,1,0,B
3,119.9208061,7/16/19,5/11/19,B,6,1,1,0,B
3,87.0245582,7/17/19,5/12/19,B,75,0,1,0,B
4,113.0105902,7/19/19,5/14/19,I,8,1,1,1,B
1,187.6953162,7/19/19,5/14/19,C,4,1,1,0,B
2,111.2651395,7/19/19,5/14/19,G,23,1,0,0,B
4,129.4298966,7/23/19,5/18/19,B,8,1,1,1,B
2,130.2135891,7/23/19,5/18/19,I,4,1,1,1,B
1,187.0196958,7/26/19,5/21/19,B,1,0,0,1,B
5,101.1171215,7/26/19,5/21/19,G,21,1,1,0,B
1,252.5844561,7/28/19,5/23/19,C,1,1,0,0,B
1,137.1455988,7/29/19,5/24/19,B,24,1,1,1,B
5,108.7274563,7/29/19,5/24/19,G,63,1,0,0,B
3,188.2679653,7/30/19,5/25/19,B,5,1,1,0,B
3,170.8138658,7/30/19,5/25/19,I,4,1,1,0,B
16,88.10725752,7/31/19,5/26/19,G,60,1,1,0,B
1,143.830289,8/2/19,5/28/19,I,6,1,1,0,B
2,197.0244926,8/4/19,5/30/19,C,3,1,1,0,B
1,153.845345,8/4/19,5/30/19,D,5,1,1,0,B
2,87.96140998,8/6/19,6/1/19,B,27,1,1,0,B
1,99.61765416,8/7/19,6/2/19,B,45,1,1,0,B
2,87.94047668,8/8/19,6/3/19,B,34,1,1,0,B
9,419.0523926,8/12/19,6/7/19,B,19,0,1,0,B
1,99.82035129,8/14/19,6/9/19,B,82,1,1,0,B
2,111.9793647,8/16/19,6/11/19,D,5,1,1,0,B
1,100.2835683,8/17/19,6/12/19,G,44,1,1,0,B
4,87.29117129,8/21/19,6/16/19,B,39,1,1,0,B
3,98.87799142,8/22/19,6/17/19,B,10,1,0,0,B
2,102.1467032,8/24/19,6/19/19,G,24,1,1,0,B
6,92.45119161,8/25/19,6/20/19,B,80,1,1,0,B
1,139.5167385,8/25/19,6/20/19,G,1,1,1,0,B
1,108.1011953,8/26/19,6/21/19,B,90,1,1,0,B
2,94.354739,8/29/19,6/24/19,B,10,1,1,0,B
1,99.66190954,8/31/19,6/26/19,K,6,1,1,0,B
4,71.03800629,8/31/19,6/26/19,B,50,1,1,0,B
3,93.01457292,9/1/19,6/27/19,I,55,1,1,0,B
2,110.6817858,9/1/19,6/27/19,G,41,1,1,0,B
1,109.2787037,9/1/19,6/27/19,D,8,1,1,0,B
4,92.62224776,9/2/19,6/28/19,B,57,1,1,1,B
1,395.7641662,11/22/18,9/17/18,J,1,0,0,0,B
4,99.00169659,9/5/18,7/1/18,F,45,1,0,0,B
2,100.6833532,9/8/18,7/4/18,E,22,1,0,0,B
2,114.736269,9/14/18,7/10/18,F,9,1,0,1,B
13,91.5171967,9/17/18,7/13/18,H,37,1,0,0,B
3,103.6978994,9/22/18,7/18/18,F,31,1,0,0,B
1,197.8737136,11/9/18,9/4/18,A,1,1,0,0,B
2,174.613133,11/16/18,9/11/18,M,7,1,0,0,B
4,195.6553171,11/30/18,9/25/18,H,22,1,0,0,B
1,147.6855666,1/5/19,10/31/18,F,46,1,0,0,B
2,137.8312246,1/17/19,11/12/18,H,31,1,0,1,B
1,116.9097849,1/18/19,11/13/18,M,32,1,0,0,B
1,307.7558673,1/25/19,11/20/18,L,1,0,0,0,B
1,118.1565436,1/25/19,11/20/18,M,19,1,0,0,B
1,116.2002095,1/26/19,11/21/18,F,49,1,0,0,B
1,393.8222613,2/22/19,12/18/18,A,1,0,0,0,B
1,118.524926,3/1/19,12/25/18,A,29,0,0,0,B
2,116.0046482,3/8/19,1/1/19,M,23,1,0,0,B
2,117.6784111,3/8/19,1/1/19,A,36,0,0,0,B
3,84.91961444,3/12/19,1/5/19,A,7,1,0,0,B
15,85.87245638,3/14/19,1/7/19,E,74,1,0,0,B
10,183.6578953,3/15/19,1/8/19,F,29,1,0,0,B
2,118.6378893,4/5/19,1/29/19,A,25,1,0,1,B
6,248.0701114,4/21/19,2/14/19,F,9,1,1,0,B
6,148.3518351,4/26/19,2/19/19,F,9,0,0,0,B
1,304.7468607,4/26/19,2/19/19,F,1,0,0,0,B
3,102.1851774,5/3/19,2/26/19,F,19,1,0,0,B
4,97.6416668,5/11/19,3/6/19,F,27,1,0,0,B
1,197.8703566,5/18/19,3/13/19,H,26,1,0,0,B
3,103.9884342,5/30/19,3/25/19,A,32,1,0,0,B
3,133.6952443,5/31/19,3/26/19,A,47,1,0,0,B
1,385.4041284,6/23/19,4/18/19,E,1,0,0,0,B
3,118.9515533,6/29/19,4/24/19,F,46,1,0,1,B
3,91.26205491,7/4/19,4/29/19,H,50,1,0,0,B
4,141.0193289,7/19/19,5/14/19,F,5,1,0,0,B
1,390.5724182,8/26/19,6/21/19,E,1,0,0,0,B
5,111.975309,8/30/19,6/25/19,E,87,1,0,0,B
4,184.6004147,8/12/18,6/7/18,E,6,0,0,0,B
1,105.3972042,8/16/18,6/11/18,E,11,0,0,0,B
1,104.3137029,8/23/18,6/18/18,H,6,1,0,0,B
2,100.3868947,8/26/18,6/21/18,F,7,1,0,0,B
1,105.4090699,8/30/18,6/25/18,J,5,1,0,0,B
6,115.7171795,9/2/18,6/28/18,H,11,1,0,1,B
5,79.26084518,9/6/18,7/2/18,H,9,0,0,1,B
2,80.63220236,9/13/18,7/9/18,J,13,1,1,0,B
2,78.1157895,9/18/18,7/14/18,H,24,0,0,0,B
3,112.0256766,9/20/18,7/16/18,E,1,1,1,1,B
1,78.98007379,9/21/18,7/17/18,H,45,1,0,0,B
1,81.33729928,9/28/18,7/24/18,M,14,1,1,0,B
2,79.46044873,9/28/18,7/24/18,H,33,1,0,0,B
4,79.79090276,10/2/18,7/28/18,J,9,1,0,0,B
3,126.5194487,10/5/18,7/31/18,F,11,1,0,0,B
2,195.3264898,10/5/18,7/31/18,M,7,1,0,0,B
4,115.4230162,10/18/18,8/13/18,H,25,1,0,0,B
2,99.23236201,10/23/18,8/18/18,E,11,1,0,0,B
1,192.6273372,10/26/18,8/21/18,H,1,1,0,0,B
1,304.4555905,11/2/18,8/28/18,M,1,0,0,0,B
1,113.6008211,11/5/18,8/31/18,H,15,1,1,0,B
1,106.9108418,11/13/18,9/8/18,M,5,1,1,0,B
1,186.3099401,11/15/18,9/10/18,E,7,1,0,0,B
2,187.0418258,11/22/18,9/17/18,J,25,1,0,0,B
1,200.7656667,11/30/18,9/25/18,F,33,0,0,0,B
4,184.4093064,12/4/18,9/29/18,F,23,1,0,0,B
1,246.9240563,12/13/18,10/8/18,F,11,1,0,0,B
3,306.2393842,12/15/18,10/10/18,H,6,0,0,0,B
5,248.5339928,12/16/18,10/11/18,F,30,1,0,0,B
1,121.432955,12/16/18,10/11/18,J,1,1,0,0,B
4,306.9123022,12/22/18,10/17/18,H,26,0,0,0,B
3,116.8378104,1/11/19,11/6/18,F,3,1,1,0,B
1,138.3431,1/17/19,11/12/18,F,51,1,1,0,B
2,109.0845145,1/17/19,11/12/18,M,12,1,0,0,B
3,92.3276893,1/21/19,11/16/18,E,43,1,0,0,B
3,114.4004423,1/24/19,11/19/18,H,10,1,0,0,B
2,115.1102342,1/25/19,11/20/18,F,27,1,0,0,B
3,124.5597132,2/15/19,12/11/18,F,15,1,1,0,B
1,138.7962225,2/28/19,12/24/18,F,28,1,0,0,B
1,147.0472919,3/1/19,12/25/18,E,39,1,0,0,B
3,86.71143788,3/3/19,12/27/18,F,18,1,0,0,B
1,107.0041036,3/7/19,12/31/18,F,43,1,0,0,B
1,110.5548808,3/7/19,12/31/18,J,39,1,0,0,B
2,146.6795342,3/8/19,1/1/19,H,42,1,0,0,B
9,85.75358089,3/9/19,1/2/19,J,54,0,0,1,B
2,116.4921994,3/14/19,1/7/19,H,58,1,0,0,B
1,198.0176514,3/15/19,1/8/19,A,24,1,0,0,B
2,323.7267949,3/16/19,1/9/19,J,3,1,0,0,B
6,116.2538422,3/18/19,1/11/19,E,76,1,0,0,B
10,114.8836914,3/18/19,1/11/19,H,73,1,1,0,B
3,115.073408,3/19/19,1/12/19,H,42,1,0,0,B
3,86.96006884,3/22/19,1/15/19,E,102,1,0,0,B
2,84.55713392,3/22/19,1/15/19,A,35,1,0,0,B
5,117.2415796,3/23/19,1/16/19,E,50,1,0,1,B
1,85.0240923,3/28/19,1/21/19,E,79,1,0,0,B
1,85.18060023,3/28/19,1/21/19,M,22,1,0,0,B
7,86.07927091,3/29/19,1/22/19,E,119,1,0,0,B
3,87.47888514,4/2/19,1/26/19,H,32,1,0,0,B
9,114.9669642,4/4/19,1/28/19,E,14,1,0,0,B
1,107.8092783,4/4/19,1/28/19,M,34,1,0,0,B
1,138.1932308,4/4/19,1/28/19,H,3,1,0,0,B
1,117.1434241,4/6/19,1/30/19,M,1,1,0,0,B
2,94.23170332,4/24/19,2/17/19,F,7,0,0,0,B
3,95.80214598,4/25/19,2/18/19,E,16,1,0,0,B
4,93.35744486,4/25/19,2/18/19,F,14,1,1,1,B
2,115.4151596,4/25/19,2/18/19,A,2,1,0,1,B
2,92.72252297,5/2/19,2/25/19,F,39,1,0,0,B
1,95.96286365,5/5/19,2/28/19,H,17,1,1,0,B
1,96.43730475,5/10/19,3/5/19,H,39,1,0,0,B
1,96.61712235,5/11/19,3/6/19,H,51,1,0,0,B
2,117.8818909,5/16/19,3/11/19,E,11,1,0,0,B
2,117.4100925,5/16/19,3/11/19,F,35,1,1,0,B
2,197.9757545,5/17/19,3/12/19,M,27,1,1,0,B
2,195.132658,5/17/19,3/12/19,H,17,1,0,0,B
1,117.0616061,5/24/19,3/19/19,E,49,1,0,0,B
5,168.4410714,6/2/19,3/28/19,E,28,1,0,0,B
2,246.4493673,6/16/19,4/11/19,F,2,1,1,0,B
2,186.9479471,6/20/19,4/15/19,E,16,1,0,0,B
1,99.62169711,6/24/19,4/19/19,M,3,1,0,0,B
2,57.00098198,6/28/19,4/23/19,H,44,1,0,0,B
1,100.468278,7/4/19,4/29/19,E,84,1,0,0,B
1,101.0071038,7/7/19,5/2/19,E,17,1,1,0,B
2,88.60942061,7/9/19,5/4/19,J,5,1,1,0,B
2,87.55195309,7/11/19,5/6/19,E,43,1,0,0,B
2,88.17119838,7/14/19,5/9/19,H,23,1,0,0,B
2,87.20343418,7/15/19,5/10/19,H,31,0,0,0,B
2,113.1102368,7/20/19,5/15/19,F,3,1,0,0,B
1,100.1949161,7/21/19,5/16/19,H,19,1,0,0,B
5,140.5327552,7/26/19,5/21/19,E,37,1,0,0,B
2,87.91335662,7/31/19,5/26/19,H,9,1,0,0,B
3,93.36608579,8/2/19,5/28/19,E,34,1,0,0,B
3,117.8312731,8/4/19,5/30/19,E,19,1,0,0,B
1,470.5590835,8/9/19,6/4/19,E,9,0,0,0,B
2,98.9532177,8/14/19,6/9/19,H,38,1,0,0,B
3,90.66979015,8/15/19,6/10/19,F,18,1,0,0,B
1,99.27328431,8/29/19,6/24/19,E,24,1,0,0,B
1,105.8747717,8/6/18,6/1/18,H,1,1,0,0,B
11,115.7246614,8/22/18,6/17/18,E,21,1,0,1,B
2,99.69400882,8/22/18,6/17/18,M,2,0,0,0,B
4,100.3841366,9/4/18,6/30/18,F,35,1,1,0,B
5,79.60032199,9/5/18,7/1/18,H,20,1,0,0,B
4,80.47209173,9/6/18,7/2/18,J,9,1,0,0,B
2,80.43935063,9/12/18,7/8/18,H,46,0,0,1,B
2,78.93707593,9/19/18,7/15/18,M,5,1,1,0,B
2,79.71114939,9/21/18,7/17/18,M,27,1,0,0,B
4,80.20927146,9/23/18,7/19/18,H,29,1,0,0,B
2,78.26671322,9/27/18,7/23/18,H,19,1,0,0,B
4,79.95736504,10/3/18,7/29/18,H,55,0,0,0,B
2,115.1976053,10/10/18,8/5/18,F,10,1,0,1,B
1,135.0501595,10/10/18,8/5/18,H,19,1,0,0,B
3,115.4840014,10/13/18,8/8/18,E,28,1,1,0,B
3,114.5350087,10/17/18,8/12/18,H,4,1,1,0,B
2,101.7805578,10/19/18,8/14/18,A,24,0,0,0,B
2,115.4510152,10/25/18,8/20/18,F,30,1,0,1,B
2,185.7479317,11/15/18,9/10/18,H,17,1,1,0,B
5,186.8922167,11/20/18,9/15/18,E,12,1,0,0,B
3,153.2504405,11/27/18,9/22/18,E,7,0,0,0,B
2,153.0456211,11/28/18,9/23/18,F,14,1,0,0,B
3,195.3992828,11/30/18,9/25/18,E,28,1,0,0,B
1,395.3398578,12/9/18,10/4/18,F,1,0,0,0,B
4,174.8668268,12/24/18,10/19/18,F,17,1,0,0,B
6,122.667721,12/24/18,10/19/18,A,22,1,0,0,B
7,110.446396,1/3/19,10/29/18,J,34,1,1,0,B
1,137.4660907,1/10/19,11/5/18,F,49,1,1,0,B
6,106.8879782,1/16/19,11/11/18,F,59,1,0,0,B
2,115.7114953,1/19/19,11/14/18,F,33,1,0,0,B
1,107.7965904,1/24/19,11/19/18,J,17,1,0,0,B
2,84.31536168,1/24/19,11/19/18,M,14,1,0,0,B
7,114.1176431,1/25/19,11/20/18,H,28,1,0,1,B
2,334.6581123,2/2/19,11/28/18,J,4,0,0,0,B
4,187.0823494,2/4/19,11/30/18,F,17,1,0,0,B
2,248.1767313,2/6/19,12/2/18,H,5,0,0,0,B
1,187.0416435,2/18/19,12/14/18,E,1,1,0,0,B
6,114.652138,2/20/19,12/16/18,F,16,1,0,0,B
9,113.3230078,2/25/19,12/21/18,E,10,1,0,1,B
2,84.35315222,2/27/19,12/23/18,J,10,0,0,0,B
23,107.9589192,3/10/19,1/3/19,H,54,1,0,0,B
7,84.0195198,3/12/19,1/5/19,H,25,1,0,0,B
2,84.67685784,3/13/19,1/6/19,A,8,1,0,0,B
3,86.46163695,3/13/19,1/6/19,H,68,1,0,0,B
6,107.5227501,3/18/19,1/11/19,F,15,1,0,0,B
6,85.30755065,3/19/19,1/12/19,E,76,1,0,0,B
4,84.77262716,3/20/19,1/13/19,J,27,0,0,0,B
2,84.97100777,3/20/19,1/13/19,A,15,0,0,1,B
1,85.7217049,3/22/19,1/15/19,J,54,1,0,0,B
1,114.493078,3/23/19,1/16/19,H,73,1,0,1,B
7,85.36731771,3/24/19,1/17/19,E,85,1,0,0,B
2,85.10493706,3/27/19,1/20/19,E,88,1,0,0,B
3,93.45017015,3/28/19,1/21/19,H,86,0,0,0,B
2,87.86708589,4/5/19,1/29/19,F,60,0,0,0,B
2,116.0904108,4/5/19,1/29/19,H,21,1,0,0,B
2,114.1247075,4/6/19,1/30/19,H,15,1,0,0,B
1,303.3312364,4/17/19,2/10/19,E,1,0,0,0,B
6,137.4693936,4/17/19,2/10/19,F,29,1,0,0,B
2,257.3996056,4/19/19,2/12/19,H,17,0,0,0,B
2,93.14292993,4/25/19,2/18/19,H,21,1,0,0,B
7,92.87365875,4/26/19,2/19/19,E,22,0,0,0,B
1,257.341628,4/27/19,2/20/19,F,5,1,0,0,B
7,91.71878506,4/29/19,2/22/19,E,41,1,0,0,B
4,139.5718149,5/1/19,2/24/19,E,81,1,0,0,B
11,136.395711,5/1/19,2/24/19,H,48,0,0,1,B
2,92.50163296,5/8/19,3/3/19,E,39,1,0,0,B
2,92.39652076,5/8/19,3/3/19,F,21,1,0,0,B
3,95.24418723,5/10/19,3/5/19,F,28,1,0,0,B
6,92.88134104,5/15/19,3/10/19,H,66,1,0,0,B
2,197.9782025,5/18/19,3/13/19,E,33,1,0,0,B
1,114.664717,5/24/19,3/19/19,A,19,1,0,0,B
1,152.1694055,5/25/19,3/20/19,H,1,1,0,0,B
1,187.4481674,6/2/19,3/28/19,A,11,1,0,0,B
5,180.8083915,6/3/19,3/29/19,E,11,1,0,0,B
1,190.0430814,6/5/19,3/31/19,J,6,1,0,0,B
1,186.7780426,6/5/19,3/31/19,H,20,1,0,0,B
4,185.9232285,6/18/19,4/13/19,E,6,1,1,0,B
1,187.4312892,6/20/19,4/15/19,F,8,0,1,1,B
1,187.6126155,6/23/19,4/18/19,E,6,1,1,0,B
1,108.1742769,6/28/19,4/23/19,E,34,1,0,0,B
3,111.1672266,6/28/19,4/23/19,F,4,1,0,0,B
2,88.16649313,6/29/19,4/24/19,E,40,1,0,0,B
1,101.232648,7/10/19,5/5/19,H,16,1,1,0,B
1,109.1029727,7/13/19,5/8/19,F,45,1,0,0,B
4,93.25546169,7/19/19,5/14/19,E,41,1,0,0,B
3,87.50907782,7/20/19,5/15/19,E,78,1,0,0,B
2,86.73687992,8/1/19,5/27/19,F,66,1,0,1,B
1,186.7696425,8/1/19,5/27/19,J,1,0,0,0,B
4,471.6346136,8/9/19,6/4/19,H,5,0,0,0,B
5,111.043533,8/11/19,6/6/19,H,6,1,0,0,B
4,92.26631254,8/28/19,6/23/19,E,40,1,0,0,B
2,93.87492633,8/28/19,6/23/19,A,2,1,0,0,B
2,93.40468216,8/29/19,6/24/19,J,7,1,1,0,B
3,115.4896877,8/29/19,6/24/19,A,3,1,0,0,B
2,116.9080735,8/31/19,6/26/19,E,7,1,0,1,B
2,100.679774,9/2/19,6/28/19,H,34,1,0,0,B
2,100.0780675,8/29/18,6/24/18,H,4,1,0,0,B
2,114.6017221,8/31/18,6/26/18,J,22,1,0,0,B
4,113.3696918,9/3/18,6/29/18,E,4,1,0,0,B
3,80.39588302,9/4/18,6/30/18,J,10,1,0,0,B
5,99.35239888,9/6/18,7/2/18,F,28,1,0,0,B
1,106.4807708,9/9/18,7/5/18,H,22,0,0,0,B
2,135.8027767,9/13/18,7/9/18,H,14,1,0,0,B
1,81.79707339,9/14/18,7/10/18,M,13,1,0,0,B
6,100.4270432,10/8/18,8/3/18,E,37,1,0,0,B
1,186.664813,10/14/18,8/9/18,M,1,1,0,0,B
1,133.5584794,10/24/18,8/19/18,E,5,1,0,1,B
1,305.466901,10/31/18,8/26/18,L,1,0,0,0,B
1,122.7588893,12/4/18,9/29/18,M,25,1,0,0,B
2,197.1536712,12/15/18,10/10/18,J,32,1,0,0,B
5,289.6903283,12/20/18,10/15/18,F,15,0,1,0,B
2,256.223553,12/21/18,10/16/18,E,20,1,0,0,B
2,257.6615637,12/21/18,10/16/18,M,16,1,0,0,B
4,246.7305174,12/26/18,10/21/18,F,32,1,1,0,B
3,121.0065285,12/30/18,10/25/18,H,67,1,0,0,B
2,138.8127526,1/7/19,11/2/18,E,7,0,0,0,B
1,107.2867224,1/9/19,11/4/18,F,42,1,1,0,B
2,145.3290218,1/12/19,11/7/18,E,20,1,0,0,B
2,113.6563216,1/21/19,11/16/18,F,7,1,0,1,B
2,84.61084663,1/22/19,11/17/18,E,25,1,0,0,B
1,107.9475253,1/22/19,11/17/18,M,1,1,0,0,B
1,406.8423029,2/4/19,11/30/18,E,1,0,0,1,B
2,84.31104134,2/25/19,12/21/18,H,30,1,0,0,B
1,138.4133069,2/28/19,12/24/18,E,24,1,0,0,B
4,114.0979975,3/2/19,12/26/18,E,47,1,0,0,B
3,126.7360626,3/9/19,1/2/19,H,58,1,0,0,B
3,83.70980222,3/12/19,1/5/19,E,35,1,0,0,B
4,84.08765712,3/13/19,1/6/19,E,66,1,0,1,B
3,181.7967479,3/15/19,1/8/19,L,15,1,0,0,B
1,187.4283363,3/17/19,1/10/19,J,9,1,0,0,B
2,113.4400987,3/22/19,1/15/19,H,50,1,0,0,B
